Date,SX5E,ADS.DE,AKZA.AS,ALV.DE,ASML.AS,ATO.PA,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BN.PA,BNP.PA,CA.PA,CAP.PA,CO.PA,CON.DE,CRBN.AS,CS.PA,DAI.DE,DBK.DE,DSY.PA,DTE.DE,EN.PA,ENGI.PA,EO.PA,EXO.MI,G.MI,GFC.PA,HEI.DE,HEIA.AS,RMS.PA
2006/1/20,3550.8,32.16009903,22.68393707,61.93960953,13.17486858,36.92354965,14.04598045,22.07215118,26.24959755,19.97541237,24.61793518,33.09673691,25.29059982,25.28223991,28.53389549,51.90905762,15.339921,7.106297493,23.49568939,41.3627739,19.36649323,4.867176056,20.97197533,10.21519279,40.82326889,12.30438423,14.3090086,43.11307144,53.74074936,20.68020248,57.27472305
2006/1/23,3544.31,32.22407913,22.66045952,62.07802963,13.14470673,37.08164978,14.08907413,21.91823959,26.20772171,19.96984863,24.58942604,32.90512848,25.24422455,25.21228218,28.13537407,52.28290176,15.22341442,7.106297493,23.39696884,41.16373062,19.12456512,4.904272079,20.85100174,10.21922493,40.55137634,12.33631134,14.47593403,42.67313766,53.80366135,20.60594749,58.31601334
2006/1/24,3532.68,32.18917084,22.50201416,61.34642792,13.39369583,37.58744812,14.05051804,21.93107605,26.03017426,20.00881195,24.50391006,33.09673691,25.25747681,25.07936287,28.02910233,51.68061066,15.41759014,7.106297493,24.28546333,40.79548264,19.1568203,4.80781889,20.95262337,10.13863182,40.39596176,12.36832809,14.53853512,42.76110077,54.27144241,20.71733093,58.04200745
2006/1/25,3578,32.09222412,22.70739937,62.94311142,13.81626606,37.96681976,14.25463867,21.86050034,26.13863182,20.47633171,24.76039505,33.52781677,25.53575516,25.50609016,28.64016724,52.6360054,15.63118267,7.37962389,24.85585403,41.23343277,19.31810379,4.789270878,21.12198448,10.28773022,40.706707,12.59200001,14.66374683,42.69512177,56.40091705,20.7915802,58.80929947
2006/1/26,3641.42,32.22602463,22.84232712,64.47059631,14.23129654,38.34610748,14.22969341,21.55267715,26.28658676,20.54868317,25.10227013,34.34206009,25.38336182,26.22665024,28.87928391,53.58443069,15.66354752,7.652949333,25.67852783,42.38294983,19.52374458,4.848626137,21.53329468,10.52144909,40.97859955,12.6240139,14.88283062,42.84912109,58.96335983,21.15543938,58.9189682
2006/1/27,3685.48,32.9357338,23.13571739,65.62237549,14.55574226,38.82032013,14.55855751,22.25167274,26.13863182,20.54868317,25.7291317,34.91682816,25.4761219,26.49248123,26.44565582,53.89600372,15.64412498,7.652949333,25.7224102,43.09452438,19.97535133,4.889434338,21.80427742,10.63025093,41.52238846,12.71988487,14.94543552,42.36520386,61.47689056,21.34850693,59.33005142
2006/1/30,3677.52,33.79863739,23.41150475,65.64710236,14.33691406,38.94675064,14.42020893,21.94384575,26.32357216,20.58207893,25.38719368,34.67731094,25.62188911,26.24763298,26.19591522,55.64748764,15.68296432,7.652949333,25.95275497,43.50756073,19.92293358,4.90056324,21.63007545,10.51741886,41.17286682,12.71988487,14.87760735,42.65114594,61.23251724,21.70492935,58.80929947
2006/1/31,3691.41,33.37203598,23.37630844,65.57293701,13.99739265,38.53579712,14.71051788,22.04002762,26.01537895,20.72122574,25.55816269,35.15630341,25.74778366,26.3035984,25.85054016,55.45368195,15.37228012,7.652949333,25.91984749,43.9803009,19.87857628,4.833787918,21.83330727,10.48115063,40.97859955,12.6240139,14.84105682,42.67313766,58.55146408,21.497015,58.09682846
2006/2/1,3728.34,33.33324432,23.99826813,64.78201294,14.12568188,39.4209671,14.86701298,22.26451111,26.12634659,20.87150002,26.09951591,36.06631851,25.95318222,26.51346779,26.13747025,56.07673645,15.53409481,7.652949333,26.36409378,44.63221359,19.95922089,4.826368809,22.04138565,10.6262207,41.13402176,12.65594292,14.89843559,42.91510391,58.54441833,21.57869339,58.12422943
2006/2/2,3677.05,33.54655457,23.61684799,63.42261124,14.03509331,38.34610748,14.61979675,21.79638672,25.88466454,21.09412384,25.84308815,35.44367981,25.50925255,26.04475975,25.85054016,56.83132935,15.47584248,7.652949333,25.94178772,43.47770309,19.5358429,4.792981148,21.74136734,10.63830948,41.13402176,12.6240139,14.6897974,43.3110466,58.13250732,21.46731377,58.23381042
2006/2/3,3678.48,33.44960022,23.65794945,63.85762787,13.97471523,38.34610748,14.6402092,21.59757233,25.89206505,21.28892517,25.61516953,35.06046677,25.41649628,25.68098831,25.51046753,56.97670746,15.50173569,7.652949333,26.05147552,43.12937927,18.95118141,4.841207027,21.71717834,10.70278358,41.40591431,12.6240139,14.58547688,43.22302246,57.95096588,21.48958397,57.52136993
2006/2/6,3682.32,33.04238129,23.68725586,64.36183167,13.99739265,38.78873062,14.62206459,21.67453194,25.97099686,21.51155472,25.52965546,34.34206009,25.54238701,25.64600754,25.79740143,57.30210114,15.57940483,7.652949333,26.28731728,43.79617691,19.15278816,4.785560131,21.66878319,10.61816216,41.2893486,12.75181484,14.89843559,43.33304214,57.25273132,21.53414345,57.54873276
2006/2/7,3680.8,32.94736862,25.0661602,64.70291901,14.16338253,38.18809128,14.62433338,21.71304321,25.60850525,21.68965912,25.33024788,35.10838699,25.46949387,25.69497871,25.77083397,56.86597061,15.55998611,7.652949333,26.16117096,44.35853195,19.14472389,4.85233593,21.8913784,10.55771637,41.40591431,12.65594292,14.90888214,42.82712173,56.56155014,21.18514061,57.3294754
2006/2/8,3671.37,32.45095444,25.64117432,64.68809509,14.22375774,37.65062332,14.4837141,21.48217392,25.62079239,21.56165123,25.24473572,34.48575211,25.42311668,25.43614197,25.63799667,56.83826065,15.50173569,7.652949333,25.87048721,44.46302414,18.95118141,4.94878912,21.8913784,10.54159641,40.78442001,12.59200001,14.76284027,43.0910759,56.14958572,21.22226906,57.27472305
2006/2/9,3726.81,32.96481705,25.32432938,65.43948364,14.48028755,38.91516495,14.63113785,21.97590637,25.56160355,21.78984261,25.61516953,35.73102188,25.69477272,25.96780586,25.82929039,57.95979691,15.56645966,7.652949333,26.25440788,45.07510376,18.76973152,5.030404091,21.8913784,10.52144909,41.52238846,12.68787098,15.00803757,43.42100906,58.20927048,21.17770958,56.72660065
2006/2/10,3695.63,32.84847641,25.30675316,65.0835495,14.01247406,38.47253799,14.45196152,21.96952057,25.65777779,22.80359268,25.35869217,35.49154282,25.62188911,25.62502289,25.83459663,58.08437729,15.63118267,7.652949333,26.34764481,44.24904633,18.81408691,4.989596367,21.87202072,10.64636612,41.63894653,12.52805805,15.21145439,43.94890976,58.05567169,21.19998932,57.30209351
2006/2/13,3727.46,32.76702881,25.41236687,65.39993286,14.07284641,38.75706863,14.47237301,22.16188049,25.64549446,23.40263176,25.64361763,36.35370636,25.70802689,25.84888458,26.67414093,59.81515884,16.0260067,7.652949333,27.42260551,44.83126831,18.55602455,5.000725746,22.06074142,10.78740788,41.40591431,12.75181484,15.42531872,44.52083969,58.23023987,21.63809967,56.04154205
2006/2/14,3734.48,32.86786652,25.49445343,65.57293701,14.03509331,38.47253799,14.56082821,22.37991714,25.67013168,23.06855011,25.87159729,36.44948578,25.93330383,26.03776169,26.30750465,59.28211975,16.14898682,7.652949333,27.36776543,44.9656105,18.32619095,5.067500591,22.01719093,10.89217854,41.17286682,12.75181484,15.33144379,45.00476837,57.65768814,21.59354782,56.20595551
2006/2/15,3729.79,32.9609375,25.35369492,65.17253113,14.03509331,38.72547913,14.38845539,22.3991375,26.04985428,22.79783821,26.24197769,35.53946304,25.9067955,25.98179626,26.2224884,58.22289658,16.18135071,7.652949333,27.4719677,44.48788071,18.30603218,5.056372166,21.70749855,10.85993958,41.25049591,12.71988487,15.51403046,46.85232162,58.09065247,21.87571716,56.17850113
2006/2/16,3756.47,33.02299881,25.40647888,66.067276,14.02000999,38.34610748,14.39526176,22.48892975,26.0770092,22.80359268,26.58390808,35.92262268,26.11882019,26.43651772,26.64757347,57.73135757,16.5243969,7.926273823,26.50669479,45.02532959,18.64070511,5.056372166,21.69782066,10.98888683,41.44476318,13.07144451,15.63924217,47.68829346,58.64221954,22.09848022,56.23334122
2006/2/17,3767.7,32.48004532,25.40647888,66.38858795,13.83893967,38.12483597,14.26598072,22.3991375,26.82662201,22.80935097,26.78338242,36.30579376,26.29772186,26.54844284,26.4881649,57.56519318,16.36258125,7.926273823,26.51217842,45.35379028,18.61247635,5.052661419,21.66394806,11.0211277,42.10503006,13.29511738,15.84787941,48.56797409,58.29306793,22.00195313,56.2881546
2006/2/20,3766.74,32.27643585,25.42994499,66.14141846,13.83893967,38.18809128,14.26598072,22.22599983,26.44193649,22.82663536,26.84033203,36.40161514,26.0923233,26.65338326,26.36063957,57.53055191,16.49850464,7.926273823,26.32570457,45.62746429,18.58828354,5.048952579,21.56233025,11.02515697,42.06616592,13.48686123,16.02002716,49.18404007,58.16043472,21.93512917,56.89103317
2006/2/21,3779.51,32.40247726,25.55319405,65.62731934,13.7634306,38.44095993,14.28866005,22.00797081,26.62199402,22.62503242,26.84033203,36.97637939,26.0923233,27.41590691,26.36063957,58.64515305,16.45319939,7.926273823,25.92533684,46.06535721,18.72537613,5.008144855,21.53329468,11.12589836,41.60009766,13.51879025,15.78005314,49.00827789,58.68408203,21.94254494,56.45259094
2006/2/22,3818.48,32.55373383,25.52383041,66.48252869,13.36353111,38.44095993,14.32268143,22.21961594,27.98806572,22.80935097,27.35323143,37.55111694,26.25796509,27.8916111,26.46159744,59.17822266,16.40789223,8.199599266,26.06792831,46.5182457,18.93101501,4.945079803,21.4026413,11.42409134,41.48361588,13.67860508,15.90003967,48.39222336,61.68636703,23.63557625,56.89103317
2006/2/23,3813.29,32.53627777,25.14830017,66.72969055,13.32583046,38.44095993,14.28639317,22.05931473,28.57499504,22.77479553,27.06830978,37.50323868,27.07956505,29.57056427,27.09922791,60.26518631,16.45319939,7.926273823,25.75531197,47.03575516,19.43504143,4.95620966,21.77524567,11.52483749,41.2893486,13.51879025,15.88437462,48.26018524,62.74765778,23.96229935,57.57611465
2006/2/24,3826,32.32685089,25.21871948,67.1399765,13.16732693,38.53579712,14.41567421,22.0785408,28.51330185,22.90151787,27.69511223,37.9342804,27.33796501,29.49361038,27.33833885,60.71520996,16.34963799,7.926273823,25.87048721,47.08554077,19.50358582,4.967338085,21.85266685,12.00839615,41.17286682,13.74254704,16.02002716,47.82034302,63.11770248,23.95487785,58.5079155
2006/2/27,3840.56,32.29000854,25.39472961,67.93089294,13.23524189,38.56738281,14.55629158,22.23883629,28.35306931,23.04551125,27.8375721,37.83849716,28.09331131,29.87137794,28.21508026,61.26209259,16.43378258,8.199599266,26.23795509,47.06060791,19.31810379,4.937660217,21.84299088,11.67393303,41.17286682,14.0621767,16.20261765,46.41248322,64.10910797,23.49448967,57.52136993
2006/2/28,3774.51,31.80522919,24.99574471,66.93234253,13.13716698,36.98680115,14.3476305,21.66814613,28.11382484,23.23558998,27.63816452,37.21586609,27.60300446,28.99692345,27.78999138,59.44132614,16.22018433,8.199599266,25.50303078,46.00564575,18.87053299,4.911691666,21.32038116,11.69811153,40.78442001,13.74254704,15.69656563,46.14840698,63.01988983,23.46479034,57.49388885
2006/3/1,3806.03,31.99526596,25.17177582,68.16817474,13.45406914,37.27133179,14.48597908,21.85411835,28.85115623,23.32198334,27.58115959,37.64693451,27.49698639,29.5775528,27.52430916,61.13057709,16.46614265,8.199599266,26.01308632,47.03575516,19.03182411,4.985887051,20.75906754,11.94795227,40.97859955,13.71061707,15.70701027,49.13987732,62.83842468,23.8063736,58.59011459
2006/3/2,3763.73,30.05615425,24.81382751,66.88786316,13.43144608,37.08164978,14.37711811,22.0272522,28.23470306,22.83239555,27.41017914,37.07216644,27.15245247,29.6824913,27.3649025,60.22367477,16.40789223,8.199599266,25.37688446,46.45352936,18.99956322,5.045242786,20.44453239,11.66587257,40.93983459,13.55080414,15.4722538,49.18404007,62.81048965,23.42765808,58.37086487
2006/3/3,3733.95,30.73485184,24.43245888,65.9288559,13.34090996,37.08164978,14.12989712,21.67453194,28.11138153,22.62503242,27.3247261,36.78478622,27.14581871,29.83639908,27.15236092,59.89134598,16.42083359,7.926273823,24.72971344,45.73195648,18.84230995,5.060081959,20.26549339,11.6860218,41.05630875,13.51879025,15.38882351,47.95238876,62.44044876,23.64300346,58.39823914
2006/3/6,3754.07,31.23707581,24.46766281,66.26502228,13.26545525,37.08164978,13.98247719,20.78317451,28.18536186,22.67687225,27.29622459,35.34785461,27.07294083,29.96231651,26.99295235,59.71136475,16.41436386,7.926273823,25.18491745,45.58761978,18.86650085,5.178792477,20.72035217,11.77870464,41.09516907,13.51879025,16.48952675,49.66804886,63.01293182,23.38310432,59.33005142
2006/3/7,3745.2,30.92875671,24.2681694,65.40487671,12.91833973,37.04998398,14.13216782,20.80885124,27.94124031,22.60199928,27.3247261,35.52388,26.94042015,29.42365456,26.72727776,59.81515884,16.45319939,7.926273823,25.1904068,44.83126831,18.6286068,5.193631172,20.65260887,11.84720898,41.17286682,13.51879025,16.59384727,49.66804886,62.15414047,23.42765808,58.72709274
2006/3/8,3727.96,30.66697693,24.55565643,63.5610199,12.69197464,36.29131699,14.09588146,20.32788658,27.87465858,22.55592155,27.60965538,35.42707825,26.66876221,28.7520752,27.3649025,58.18824387,16.46614265,7.926273823,24.83939934,44.48788071,18.63263893,5.163953781,20.72035217,11.80288219,41.17286682,13.35905933,16.47386169,48.08442307,61.62352753,23.36825562,57.27472305
2006/3/9,3757.73,30.87058258,25.01922035,64.18882751,12.91833973,36.95513535,14.17979622,20.84729576,27.96839523,23.2240715,28.32197189,35.23348999,28.02705002,29.96931648,27.55087852,58.88055038,16.4402504,7.926273823,25.50303078,44.91090393,18.91085625,5.171374321,20.58969688,11.75452518,41.8719902,13.3909874,16.5103569,47.55625153,61.95170593,23.56874466,57.1925087
2006/3/10,3798.46,30.73290634,25.29497337,65.11815643,12.69951248,37.3345108,14.24783707,20.95631218,27.97578049,23.36231041,28.60690498,35.71747208,28.34508514,30.32608604,28.0556736,59.48283768,16.41436386,7.926273823,25.90339661,46.43359756,18.68102264,5.227020264,20.90423203,11.71020317,41.52238846,13.32704735,16.40603065,46.5886879,61.89583969,23.82121086,57.27472305
2006/3/13,3824.97,30.83180237,25.55319405,66.10187531,12.75988674,37.71388245,14.15257931,21.27697754,28.85115623,23.44870567,28.46444321,36.3950386,28.59686661,30.67587662,28.18851471,59.44132614,16.42730713,7.926273823,25.99114799,46.52316666,18.62054062,5.241859436,20.78325462,11.76258659,41.36705399,13.48686123,16.71905518,46.85232162,62.76854706,23.79151535,57.21987534
2006/3/14,3833.48,30.58941841,25.79962158,66.80876923,12.85042572,37.65062332,14.18887043,21.5334549,29.10763359,24.11686134,28.265028,36.34663391,28.35171127,30.22115707,27.49775124,59.64900589,16.492033,7.926273823,26.11728859,46.87648773,18.72941017,5.241859436,20.84616661,11.70616913,41.40591431,13.58273411,16.80770683,46.85232162,63.41794205,23.94745445,57.85019684
2006/3/15,3842.16,30.25007248,26.11058617,67.64419556,13.11454391,38.34610748,14.24330044,21.45649719,30.49345589,24.59493637,28.40748405,36.63702393,28.48422813,30.22115707,27.55087852,60.70132065,16.67326164,7.926273823,26.22698402,46.74713135,18.70924759,5.201052666,21.01552582,11.89959335,41.32819748,13.48686123,16.80770683,46.94065475,63.49470139,23.8360672,58.89150238
2006/3/16,3839.71,30.24813271,25.64117432,66.56159973,12.87304688,38.88349152,14.38392067,21.15512085,30.08413315,24.60645294,28.29346085,36.3950386,28.52397919,29.92733955,29.78257942,60.78438187,16.66679001,7.926273823,26.21052742,46.78692245,18.54393005,5.186213017,21.24296188,12.21390629,41.63894653,13.93429089,16.77121544,47.42422104,63.78798676,23.72468948,58.61749649
2006/3/17,3832.43,31.02570915,25.52966881,66.68518829,12.52598381,38.3777771,14.23876572,21.16151047,30.35533714,24.36453819,28.20801544,36.44343567,28.82876205,29.92733955,30.68589592,59.97438431,16.58912277,7.926273823,25.57981491,47.02582169,18.61247635,5.175084114,21.15585899,12.47583389,41.9496994,14.0621767,16.75554657,47.95238876,63.86474991,23.53162003,58.39823914
2006/3/20,3842.1,31.84013367,25.53556252,66.5764389,12.39015007,38.97842407,14.39752865,21.25130463,30.17290688,24.60645294,28.17951012,36.6854248,28.59686661,30.14421082,30.87186813,61.61519623,16.78977013,7.926273823,25.32752228,47.47364426,18.62054062,5.175084114,21.28167534,12.63299274,41.63894653,14.0621767,16.83898163,48.39222336,63.87869644,23.54647064,58.97372055
2006/3/21,3848.17,31.81105042,25.41820526,67.55025482,12.50330925,38.94675064,14.36124229,21.14228439,29.95342064,24.61221886,27.98003197,37.26620102,28.52397919,29.94132996,31.03126907,61.54595947,16.91275024,7.926273823,25.26170731,47.22980118,18.41893196,5.204762459,21.19940948,12.58463573,41.71665955,14.38172054,16.71905518,47.20428467,64.15099335,23.33855629,58.59011459
2006/3/22,3868.48,31.7043972,25.35369492,67.48107147,12.24678135,39.16802979,14.5245409,21.64246941,29.84489822,25.90244293,28.09405899,36.97580719,28.50410652,30.28411865,31.03126907,62.72978973,16.854496,7.926273823,25.76080322,47.16016388,18.41490173,5.219600677,21.2913475,12.48792362,44.20254898,14.63740921,16.81293297,48.70003128,64.80734253,23.42023659,58.01464081
2006/3/23,3860.13,31.99526596,25.94628716,67.37725067,12.41276932,38.82032013,14.58350849,22.28373718,29.81782532,26.17891693,28.12256241,36.830616,28.51073456,30.19317436,30.84529495,61.61519623,16.86096573,7.926273823,25.55238914,47.07552719,18.54796219,5.241859436,21.33006096,12.37912178,43.58105087,14.92502689,16.70338821,49.66804886,64.03236389,23.47221565,58.15159988
2006/3/24,3870.89,31.90217781,26.57998657,67.15480804,12.38260841,38.50420761,14.95773411,22.71341133,29.61808014,26.50147057,28.23651695,36.58862305,28.90828133,30.17918205,30.84529495,61.89212418,16.82213402,7.926273823,25.69498253,47.27459335,18.63263893,5.241859436,21.91073227,12.16152191,42.92070389,14.95703983,16.37476158,48.39222336,65.5823288,23.44251251,57.98717499
2006/3/27,3827.93,31.93515205,25.89351082,66.98179626,12.46560764,38.44095993,14.67876339,22.30295563,29.44792747,25.8333149,28.09405899,36.20144653,28.79564285,29.81541252,30.79216385,62.5013504,16.64737129,7.652949333,25.36043167,46.77699661,18.41490173,5.201052666,21.41232491,12.26629448,42.57119751,14.82915306,16.17128563,48.26018524,64.77246094,23.15291977,58.09682846
2006/3/28,3811.22,31.61519623,25.87588501,67.00650787,12.31469631,38.56738281,14.58577633,21.85411835,29.03113937,25.69508743,28.23651695,35.91106415,28.35171127,30.29111481,30.68589592,62.56363678,16.82860756,7.652949333,25.38236618,46.42861176,18.70118141,5.163953781,21.07843781,11.98421574,42.61004639,14.66933823,15.98346901,48.08442307,64.40936279,23.01925468,58.34348297
2006/3/29,3826.3,31.58999634,25.88171577,68.06436157,12.35993862,38.34610748,14.60618782,21.00759697,28.93993568,25.8506012,28.29346085,36.10465622,28.43122292,30.71085167,30.5530529,62.37670517,16.72504616,7.926273823,25.88694382,46.49831009,18.71328354,5.167665005,21.24780083,11.95197964,41.9496994,14.73328018,15.91570663,48.17230988,64.61179352,23.09351349,57.76799774
2006/3/30,3874.61,31.47170448,25.94044876,68.97394562,12.43539238,38.59905624,14.81938267,21.219244,29.47501564,26.24803734,28.52144814,36.78222656,28.84864807,31.13758659,30.52648354,63.16592407,16.78977013,7.926273823,26.08438873,47.15016937,18.76166153,5.178792477,21.24780083,12.24211502,42.49347687,15.18070984,16.33299065,48.08442307,65.2820816,23.24202347,57.16505432
2006/3/31,3853.74,31.64428902,25.693964,68.1088562,12.71459579,38.66222382,14.67422867,21.20001984,29.34436035,26.17891693,28.8063755,37.12100601,29.08717537,31.45238495,30.65932465,62.89596176,16.67326164,7.926273823,25.99663353,46.90140533,19.02778816,5.163953781,21.21876526,12.02451515,41.9496994,15.40447044,16.21305847,48.17230988,65.77082062,23.25687218,57.16505432
2006/4/3,3878.64,32.59251022,25.72915649,68.68723297,12.63914108,38.69389343,14.77175236,21.41805267,29.66490555,26.54179001,29.00578499,37.41139221,29.08717537,31.15857124,31.13753891,64.36363983,17.04867172,7.926273823,26.39151764,47.41892624,19.23343277,5.175084114,21.52846146,12.0889864,41.32819748,15.75603008,16.19739151,47.86450577,66.02922058,23.56132126,57.35694504
2006/4/4,3850.11,32.38309097,25.72915649,68.6180191,12.39768982,38.66222382,14.68556786,21.34109879,29.61556625,26.31715393,28.8633194,36.97580719,28.78901291,31.00466347,31.00470352,66.45439911,16.77035141,7.926273823,26.34215355,47.99123383,18.97134018,5.156534195,21.45587158,11.98824596,40.55137634,15.50034046,16.11912346,48.26018524,67.09746552,23.23459244,55.93186188
2006/4/5,3863.92,32.68559647,25.6998558,68.72676849,12.54106236,38.44095993,14.58350849,21.49500847,29.67726517,26.38052177,28.49294472,37.41139221,28.61674309,31.24951363,30.79216385,66.71055603,16.56970024,7.926273823,26.8302784,48.64808273,18.86246872,5.149116039,21.45587158,11.98824596,40.90097809,15.59621334,16.22344398,50.1078949,67.44654083,23.5093441,57.1925087
2006/4/6,3861.29,32.57505798,25.93455124,68.11380005,13.03903866,40.62226105,14.62433338,21.60402679,29.32216454,26.08676147,28.43593407,37.45978165,28.61674309,31.34046173,31.42979431,66.05978394,16.73151779,7.926273823,26.29828072,48.82720566,18.95521164,5.126856327,21.38812828,12.11316681,40.97859955,15.24465275,16.14523697,49.71220779,67.36978149,23.17518997,57.00061417
2006/4/7,3823.11,32.18917084,26.04017067,66.91752625,12.86550426,40.74868774,14.43155098,21.43727303,29.08292389,25.37828827,28.09405899,36.49182892,28.88839722,30.87874031,31.90800667,65.04212952,16.88685799,7.926273823,25.71692276,47.98122787,18.93907928,5.097178936,20.75906754,11.88750458,40.78442001,15.30859566,15.82699203,49.22820282,65.68006897,23.14549065,56.97325516
2006/4/10,3843.52,32.48004532,25.81720924,66.91752625,12.97117519,40.33772278,14.53587914,21.75793839,28.72783852,25.66628838,28.09405899,36.54022598,28.88839722,31.01167107,31.88144493,65.82440186,16.78977013,7.926273823,26.41345596,48.15042496,18.76973152,5.104598999,20.71067429,11.82303238,40.74556351,15.40447044,16.02002716,49.13987732,66.36434937,23.12321472,55.90446854
2006/4/11,3788.81,33.05984116,25.85240936,65.76573181,12.59384537,39.80033493,14.42474365,21.42444038,28.94488144,25.71812248,27.8375721,35.66906738,28.66312218,29.95532417,31.69547081,64.35671234,16.5955925,7.652949333,25.95275497,47.01582718,18.39473915,5.030404091,20.27517509,11.58931255,40.55137634,14.82915306,15.52447224,47.95238876,65.43569183,22.99698067,55.38381577
2006/4/12,3776.94,32.28806686,25.50035858,65.49878693,12.44293404,39.13644409,14.38845539,21.33464622,28.86594772,25.60868073,27.58115959,35.57227707,28.49085999,29.40266418,31.37665558,64.71672821,16.4726162,7.652949333,26.01857185,46.85163116,18.37054825,5.004436016,20.16387367,11.33141232,40.00759125,14.82915306,15.6861763,46.63240814,65.2122879,23.11578751,55.08235168
2006/4/13,3779.94,32.49749374,25.48861885,65.41970062,12.60897923,39.1996994,14.54948997,21.52706718,29.09772491,25.62020302,27.78062439,35.57227707,29.53110313,29.62652779,31.77517509,64.86206818,16.41436386,7.652949333,26.0299015,46.88148499,18.19716835,5.019274712,20.00902557,11.34350204,41.2893486,14.86108208,15.64440441,46.41248322,64.80038452,23.02668381,54.97278214
2006/4/18,3770.79,32.00883865,25.25391579,65.84481812,12.68443489,39.13644409,14.58123875,21.36031723,28.92018127,25.45892334,28.00855064,35.28189087,29.48472214,29.57056427,31.61576653,64.31518555,16.14251328,7.652949333,25.84866524,46.71728897,17.94313622,5.015565395,19.97031975,11.41200542,40.86212158,14.6054821,15.51925182,46.01679611,65.6521225,22.74450684,54.97278214
2006/4/19,3820.96,32.33460999,25.62355042,66.21556091,13.12962723,39.1996994,14.82618999,21.60402679,29.48492622,25.66052628,28.32197189,35.86266327,29.78287888,30.36107445,32.46593475,66.2951889,16.03895569,7.652949333,26.01857185,47.20494461,18.1003933,5.052661419,20.22677994,11.565135,40.78442001,14.86108208,15.83221531,46.06052017,66.83213043,22.94499969,55.24677277
2006/4/20,3860,32.54790878,27.1608448,67.02626801,13.18240547,39.26287079,15.32061958,22.00797081,29.80050278,26.15011597,28.69240952,36.24984741,29.99490356,30.65487862,33.02386093,66.5513382,16.13604164,7.926273823,26.25077438,47.71253586,18.07620049,5.063791275,20.10580444,11.57318783,41.25049591,15.05290985,15.83221531,48.43639755,67.32087708,23.13806725,55.82227707
2006/4/21,3888.46,32.64486694,28.0644989,66.38858795,13.28807735,39.51580429,15.76062012,22.44403076,30.14080429,25.92547989,28.74935913,36.49182892,30.27981567,30.92073059,33.18327332,66.87670135,16.37553024,7.926273823,26.28476334,47.8170166,17.7455616,5.063791275,20.71067429,11.76661396,41.25049591,15.40447044,16.01480293,47.73246002,67.6071167,23.24944878,55.82227707
2006/4/24,3862.27,32.39278793,28.58668709,65.35049438,13.12208462,39.26287079,15.75608635,22.62361717,29.83749771,25.63172531,28.49294472,35.9594574,30.27981567,30.75982666,34.72421265,66.87670135,16.38199997,7.652949333,25.76937294,47.32437515,17.73749542,5.252987862,20.67680168,11.70616913,40.86212158,15.50034046,15.68095684,47.77618027,66.50395966,23.45897102,55.63047409
2006/4/25,3871.09,32.43156433,27.73585892,65.25656891,13.01641846,38.09324646,15.54969311,22.51460648,30.21234512,25.51076889,28.49294472,35.9594574,30.75024605,30.47300529,34.59136581,66.68979645,16.26549339,7.926273823,25.93928146,47.77724075,17.33831406,5.260407448,20.79294014,11.74646664,40.78442001,16.10758591,15.64962101,47.11641312,66.69949341,23.60114288,54.56170273
2006/4/26,3887,32.57699203,27.06701851,65.52845764,12.94850159,37.46093369,15.66082764,22.77108574,29.83749771,25.86212349,28.52144814,36.29824448,30.60448074,30.43801689,32.99729156,67.25057983,16.36905289,7.926273823,26.43201065,47.94637299,17.49153519,5.26782608,20.78325462,11.74243736,40.78442001,16.07557297,15.71744823,47.20428467,67.92831421,23.71338654,54.80834961
2006/4/27,3865.42,32.526577,27.44917297,66.2946701,12.64667892,37.36609268,15.48165131,23.56625748,29.4997139,25.44740486,28.40748405,36.6854248,30.36595345,29.89236259,33.10356522,66.41287994,15.81888866,7.926273823,25.38990974,48.33454132,17.37862968,5.282665253,21.24296188,11.50468636,40.66794205,15.69208622,15.70701027,46.19255829,67.09746552,23.90794373,55.63047409
2006/4/28,3839.9,32.45095444,27.25208855,65.59765625,12.67689228,37.58744812,15.4136095,23.47646332,29.57857513,24.83109474,28.17951012,36.24984741,30.46533012,29.67549706,33.55522537,65.33285522,16.12000847,7.926273823,24.61399841,48.42910385,17.33831406,5.312343597,20.92842674,11.47647858,40.59022903,15.53226757,15.4983654,45.79643631,67.72581482,24.02767181,55.7400589
2006/5/2,3862.24,32.42186737,27.46705055,66.20075226,12.85796642,36.92354965,15.59278393,23.6842041,29.59336853,25.00388718,28.43593407,36.49182892,30.51171494,29.94132996,33.20983887,65.69976044,16.22707176,8.199599266,24.41010857,48.38432312,17.41492081,5.375410557,20.72035217,11.65378571,41.25049591,15.78795815,15.58702183,45.70854187,67.37674713,24.58889389,55.46603394
2006/5/3,3821.97,32.10967255,27.04307747,65.05388641,12.60897923,36.79711914,15.28887177,23.28900337,29.5071106,24.34149742,28.20801544,36.20144653,30.41895485,31.77418709,33.10356522,65.26361847,16.24045372,7.926273823,24.11560822,47.55327606,17.48346901,5.342021942,20.95761108,11.75452518,40.97859955,15.69208622,15.44620419,44.78478241,67.139328,24.30454254,54.75351715
